price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,street_in_front_of_house,width,district
9.0,42.0,5.0,9.0,0,0,0,0,Nhà trong hẻm,2.5,5.180580675868634,Bắc Từ Liêm
8.5,38.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,2.5,5.180580675868634,Cầu Giấy
18.9,98.0,5.0,6.0,0,0,0,0,Nhà mặt phố,15.0,4.5,Hà Đông
31.0,76.0,7.0,6.0,0,0,0,0,Nhà mặt phố,5.5,5.180580675868634,Cầu Giấy
12.0,56.0,7.0,10.0,0,0,0,0,Nhà trong hẻm,2.5,5.180580675868634,Nam Từ Liêm
12.0,57.0,6.0,7.0,0,0,0,0,Nhà trong hẻm,2.5,5.180580675868634,Thanh Xuân
3.6,50.0,3.0,3.0,0,0,0,0,Nhà trong hẻm,3.0,4.0,Đông Anh
4.2,89.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,4.2,Ngoại thành
2.9,35.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,4.0,Đông Anh
3.48,45.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,3.99,Đông Anh
3.6,55.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,3.6,Đông Anh
3.8,56.0,3.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Đông Anh
8.0,65.0,5.0,4.0,0,0,0,0,Nhà mặt phố,8.0,4.5,Đông Anh
3.2,52.0,5.0,4.0,0,0,0,0,Nhà mặt phố,2.5,4.2,Đông Anh
11.0,74.0,3.0,4.0,0,0,0,0,Nhà mặt phố,15.0,4.0,Đông Anh
3.05,47.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,6.4,Đông Anh
6.4,115.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.5,5.0,Đông Anh
5.3,75.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,4.5,Đông Anh
4.6,59.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,4.3,Đông Anh
3.6,62.0,5.0,4.0,0,0,0,0,Nhà mặt phố,5.0,4.5,Đông Anh
5.7,102.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,5.0,Đông Anh
8.9,35.0,6.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,4.5,Thanh Xuân
35.0,72.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,7.0,6.0,Đống Đa
23.9,40.0,5.0,4.0,1,1,1,1,Nhà mặt phố,20.0,5.0,Đống Đa
25.0,145.0,1.0,1.0,0,0,0,0,Nhà mặt phố,3.0,5.7,Đống Đa
25.0,130.0,4.0,6.0,1,1,1,1,Nhà trong hẻm,3.5,7.3,Bắc Từ Liêm
22.5,65.0,7.0,6.0,1,1,1,1,Nhà trong hẻm,15.0,4.0,Bắc Từ Liêm
7.5,39.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,3.5,5.0,Bắc Từ Liêm
34.0,75.0,8.0,7.0,1,1,1,1,Nhà mặt phố,10.0,5.5,Cầu Giấy
18.0,55.0,5.0,6.0,1,1,1,1,Nhà mặt phố,10.0,5.0,Đống Đa
12.0,45.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,6.0,4.0,Cầu Giấy
11.6,45.0,1.0,1.0,1,1,1,1,Nhà mặt phố,10.0,3.6,Bắc Từ Liêm
17.4,50.0,8.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,4.5,Cầu Giấy
13.0,55.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,6.0,4.0,Bắc Từ Liêm
29.9,152.0,4.0,4.0,1,1,1,1,Nhà mặt phố,4.5,8.0,Nam Từ Liêm
7.3,40.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,3.0,4.0,Bắc Từ Liêm
21.0,45.0,5.0,5.0,1,1,1,1,Nhà mặt phố,20.0,4.0,Cầu Giấy
12.0,60.0,6.0,5.0,1,1,1,0,Nhà trong hẻm,4.5,4.5,Bắc Từ Liêm
34.0,189.0,1.0,1.0,1,1,1,1,Nhà mặt phố,10.0,8.5,Bắc Từ Liêm
13.0,70.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,3.5,5.0,Bắc Từ Liêm
7.5,36.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,8.0,3.6,Bắc Từ Liêm
13.0,70.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,4.0,4.96,Bắc Từ Liêm
19.0,90.0,6.0,7.0,1,1,1,1,Nhà trong hẻm,5.0,4.5,Nam Từ Liêm
6.0,38.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.5,3.8,Bắc Từ Liêm
8.1,51.0,3.0,2.0,1,1,0,0,Nhà trong hẻm,3.0,4.8,Hai Bà Trưng
7.5,43.0,5.0,2.0,1,1,1,0,Nhà trong hẻm,3.5,4.2,Hoàng Mai
17.5,88.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,6.6,4.3,Hoàng Mai
8.5,51.0,3.0,2.0,1,1,0,0,Nhà trong hẻm,4.0,5.5,Hai Bà Trưng
11.3,45.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,3.3,Hai Bà Trưng
19.0,76.0,5.0,5.0,1,1,1,1,Nhà trong hẻm,10.0,5.0,Cầu Giấy
22.0,80.0,5.0,5.0,1,1,1,1,Nhà trong hẻm,20.0,6.0,Cầu Giấy
32.5,76.0,7.0,8.0,0,0,0,0,Nhà trong hẻm,8.0,5.0,Cầu Giấy
30.0,70.0,9.0,5.0,0,0,0,0,Nhà trong hẻm,10.0,5.3,Cầu Giấy
16.0,70.0,5.0,5.0,0,0,0,0,Nhà trong hẻm,8.0,5.0,Cầu Giấy
34.5,80.0,5.0,5.0,0,0,0,0,Nhà mặt phố,20.0,5.0,Cầu Giấy
15.0,65.0,5.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
18.6,60.0,6.0,5.0,1,1,1,1,Nhà trong hẻm,10.0,5.1,Cầu Giấy
16.0,48.0,8.0,5.0,1,1,1,1,Nhà trong hẻm,10.0,5.0,Cầu Giấy
6.0,33.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Tây Hồ
3.95,80.0,2.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Nam Từ Liêm
5.2,36.0,4.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Bắc Từ Liêm
17.6,96.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,4.0,5.180580675868634,Thanh Xuân
21.0,61.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,10.0,3.7,Đống Đa
16.6,94.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,4.0,5.180580675868634,Thanh Xuân
9.2,29.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,5.0,5.4,Đống Đa
11.8,42.0,6.0,3.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Tây Hồ
7.95,56.0,4.0,9.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Nam Từ Liêm
11.5,56.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,5.0,7.0,Cầu Giấy
12.8,95.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,5.0,7.0,Tây Hồ
12.4,69.0,2.0,3.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Tây Hồ
6.2,32.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Tây Hồ
8.5,48.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Tây Hồ
8.0,40.0,6.0,6.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Tây Hồ
6.8,36.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Bắc Từ Liêm
9.5,56.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Cầu Giấy
7.0,40.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Bắc Từ Liêm
8.95,55.0,4.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Nam Từ Liêm
47.0,98.0,5.0,5.0,1,1,1,1,Nhà mặt phố,15.0,4.8,Cầu Giấy
45.0,97.0,2.0,2.0,1,1,1,1,Nhà mặt phố,15.0,4.8,Cầu Giấy
8.4,35.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Hoàng Mai
38.5,87.0,3.0,6.0,1,1,1,1,Nhà trong hẻm,4.0,5.180580675868634,Cầu Giấy
7.5,99.0,1.0,3.0,1,1,0,0,Căn hộ chung cư,6.154516539440205,5.180580675868634,Cầu Giấy
6.68,30.0,5.0,6.0,1,1,1,0,Nhà trong hẻm,2.0,5.180580675868634,Cầu Giấy
7.8,31.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,5.180580675868634,Cầu Giấy
8.7,35.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,5.180580675868634,Cầu Giấy
6.9,32.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,6.154516539440205,5.180580675868634,Cầu Giấy
38.0,75.0,8.0,8.0,1,1,1,0,Nhà trong hẻm,6.154516539440205,5.180580675868634,Cầu Giấy
23.8,50.0,7.0,7.0,1,1,1,0,Nhà trong hẻm,10.0,5.180580675868634,Cầu Giấy
20.9,126.0,3.0,4.0,1,1,1,0,Nhà trong hẻm,2.5,5.180580675868634,Cầu Giấy
8.6,35.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,5.180580675868634,Cầu Giấy
8.5,66.0,4.0,6.0,1,1,1,0,Nhà trong hẻm,6.154516539440205,5.180580675868634,Bắc Từ Liêm
11.0,65.0,1.0,1.0,0,0,0,0,Nhà mặt phố,6.154516539440205,5.180580675868634,Bắc Từ Liêm
18.5,60.0,4.0,8.0,1,1,1,0,Nhà trong hẻm,6.154516539440205,5.180580675868634,Bắc Từ Liêm
10.5,39.0,5.0,3.0,1,1,0,0,Nhà trong hẻm,3.0,4.4,Hà Đông
40.0,90.0,9.0,6.0,0,0,0,0,Nhà trong hẻm,12.0,5.180580675868634,Hoàng Mai
11.5,52.0,2.0,3.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Hà Đông
21.0,102.0,5.0,6.0,0,0,0,0,Nhà mặt phố,22.0,5.180580675868634,Hà Đông
19.3,45.0,5.0,4.0,0,0,0,0,Nhà mặt phố,8.0,5.180580675868634,Thanh Xuân
21.5,60.0,5.0,6.0,0,0,0,0,Nhà mặt phố,18.0,5.180580675868634,Hà Đông
21.8,50.0,5.0,4.0,0,0,0,0,Nhà mặt phố,18.0,5.180580675868634,Hà Đông
14.0,55.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Đống Đa
12.0,60.0,5.0,6.0,0,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Thanh Xuân
14.0,52.0,5.0,6.0,0,0,0,0,Nhà trong hẻm,4.0,5.180580675868634,Bắc Từ Liêm
29.5,75.0,7.0,6.0,0,0,0,0,Nhà trong hẻm,8.0,5.180580675868634,Long Biên
21.5,62.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Hoàng Mai
23.0,75.0,5.0,6.0,0,0,0,0,Nhà trong hẻm,5.0,5.180580675868634,Hai Bà Trưng
33.0,135.0,2.0,3.0,0,0,0,0,Nhà trong hẻm,8.0,5.180580675868634,Tây Hồ
19.5,46.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,6.0,5.180580675868634,Đống Đa
28.0,48.0,5.0,6.0,0,0,0,0,Nhà mặt phố,16.0,5.180580675868634,Ba Đình
24.0,98.0,6.0,6.0,0,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Thanh Xuân
20.0,371.0,3.0,4.0,0,0,0,0,Nhà mặt phố,16.0,5.180580675868634,Hoàng Mai
5.6,32.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.4,Hà Đông
5.8,30.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.4,Hà Đông
5.25,35.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.3,Hà Đông
5.4,34.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,3.4,Hà Đông
7.2,31.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,4.0,Hà Đông
5.5,33.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.0,3.0,Hà Đông
6.8,33.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,4.2,Hà Đông
5.0,46.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.3,Hà Đông
8.2,34.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,3.2,Hà Đông
5.25,35.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.3,Hà Đông
5.4,34.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.4,Hà Đông
6.3,47.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,4.0,Hà Đông
8.68,44.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,6.0,Hà Đông
5.25,35.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.4,Hà Đông
9.2,50.0,6.0,9.0,1,1,1,0,Nhà trong hẻm,3.0,3.4,Hà Đông
6.6,33.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.2,Hà Đông
6.88,32.0,5.0,4.0,1,1,1,0,Nhà mặt phố,4.0,3.4,Hà Đông
8.8,43.0,4.0,3.0,1,1,1,0,Nhà mặt phố,3.0,3.88,Hà Đông
32.0,48.0,4.0,4.0,1,1,1,1,Nhà mặt phố,10.0,5.180580675868634,Hoàn Kiếm
15.9,36.0,4.0,4.0,0,0,0,0,Nhà mặt phố,8.0,3.2,Đống Đa
10.7,45.0,3.0,3.0,0,0,0,0,Nhà trong hẻm,3.0,3.6,Hà Đông
7.0,35.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,2.0,4.0,Hai Bà Trưng
6.98,36.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,2.0,3.5,Cầu Giấy
5.5,45.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,10.0,5.180580675868634,Nam Từ Liêm
12.0,57.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,4.5,Ba Đình
6.95,40.0,6.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,4.5,Đống Đa
6.3,37.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,3.5,Nam Từ Liêm
9.0,50.0,5.0,6.0,1,1,1,0,Nhà trong hẻm,2.5,5.0,Nam Từ Liêm
1.7,30.0,1.0,1.0,1,1,0,0,Nhà trong hẻm,2.5,6.0,Bắc Từ Liêm
8.4,35.0,5.0,8.0,1,1,1,0,Nhà trong hẻm,3.0,5.1,Nam Từ Liêm
11.9,45.0,6.0,5.0,1,1,1,0,Nhà trong hẻm,4.2,4.0,Nam Từ Liêm
3.9,40.0,1.0,1.0,0,0,1,0,Nhà trong hẻm,3.0,5.180580675868634,Bắc Từ Liêm
4.1,39.0,5.0,4.0,0,0,0,1,Nhà mặt phố,5.0,5.180580675868634,Bắc Từ Liêm
9.6,38.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,4.7,3.5,Cầu Giấy
12.999,50.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,6.0,4.2,Bắc Từ Liêm
10.8,40.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,3.5,4.0,Nam Từ Liêm
19.0,75.0,5.0,5.0,1,1,1,1,Nhà trong hẻm,4.0,3.7,Cầu Giấy
20.0,55.0,5.0,3.0,1,1,1,1,Nhà trong hẻm,6.0,5.2,Cầu Giấy
9.2,52.0,5.0,6.0,0,0,0,0,Nhà trong hẻm,3.0,4.0,Nam Từ Liêm
6.35,30.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,5.180580675868634,Cầu Giấy
4.8,30.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,3.5,5.2,Bắc Từ Liêm
14.8,150.0,1.0,3.0,0,1,1,1,Nhà trong hẻm,4.5,12.0,Bắc Từ Liêm
7.2,35.0,5.0,6.0,1,1,1,0,Nhà trong hẻm,3.0,3.5,Nam Từ Liêm
6.75,35.0,4.0,3.0,1,1,1,1,Nhà trong hẻm,4.0,5.180580675868634,Bắc Từ Liêm
13.8,60.0,5.0,4.0,0,0,1,0,Nhà mặt phố,4.0,5.0,Tây Hồ
6.5,51.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,2.5,4.0,Nam Từ Liêm
9.0,35.0,6.0,4.0,1,1,1,0,Nhà trong hẻm,2.5,4.2,Cầu Giấy
1.55,70.0,2.0,2.0,1,1,0,0,Nhà trong hẻm,3.0,5.180580675868634,Bắc Từ Liêm
3.7,30.0,5.0,4.0,0,0,0,0,Nhà mặt phố,2.5,5.180580675868634,Bắc Từ Liêm
13.9,42.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,4.0,4.0,Cầu Giấy
13.9,42.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,4.0,4.0,Cầu Giấy
5.7,36.0,5.0,3.0,0,1,1,0,Nhà trong hẻm,3.0,5.180580675868634,Bắc Từ Liêm
27.9,111.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,12.0,3.5,Bắc Từ Liêm
39.0,100.0,3.0,5.0,1,1,1,1,Nhà trong hẻm,12.0,5.0,Cầu Giấy
7.9,40.0,6.0,3.0,1,1,1,1,Nhà trong hẻm,3.0,5.180580675868634,Cầu Giấy
6.25,40.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,5.180580675868634,Cầu Giấy
7.5,43.0,3.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,5.180580675868634,Nam Từ Liêm
44.0,82.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,12.0,5.180580675868634,Cầu Giấy
21.9,73.0,5.0,5.0,0,1,1,1,Nhà trong hẻm,6.0,4.5,Cầu Giấy
14.6,50.0,7.0,4.0,1,1,1,1,Nhà trong hẻm,4.0,3.8,Long Biên
21.0,83.0,7.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,5.6,Long Biên
22.0,85.0,7.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,5.6,Long Biên
6.8,30.0,5.0,3.0,0,1,1,0,Nhà trong hẻm,3.0,3.4,Hoàng Mai
5.2,81.0,5.0,4.0,0,0,0,0,Nhà mặt phố,8.0,5.2,Gia Lâm
19.5,84.0,5.0,5.0,0,0,0,0,Nhà mặt phố,10.0,6.0,Gia Lâm
17.0,73.0,3.0,3.0,0,0,0,0,Nhà mặt phố,10.0,4.0,Gia Lâm
3.65,46.0,1.0,2.0,0,0,0,0,Nhà trong hẻm,3.0,4.0,Gia Lâm
6.35,46.0,1.0,1.0,0,0,0,0,Nhà trong hẻm,3.0,4.0,Gia Lâm
19.5,130.0,3.0,3.0,0,0,0,0,Nhà trong hẻm,20.0,10.3,Gia Lâm
4.85,31.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,2.2,4.5,Long Biên
3.88,41.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.5,5.0,Gia Lâm
2.7,47.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,5.1,Gia Lâm
8.5,45.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,3.2,Gia Lâm
2.1,50.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,4.0,Gia Lâm
2.65,41.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.0,4.0,Gia Lâm
2.8,60.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.5,7.3,Gia Lâm
2.75,41.0,5.0,4.0,0,0,0,0,Nhà mặt phố,2.5,4.5,Gia Lâm
13.5,44.0,5.0,6.0,0,0,0,0,Nhà mặt phố,7.0,4.0,Ba Đình
42.5,218.0,4.0,8.0,0,0,0,0,Nhà mặt phố,20.0,15.0,Nam Từ Liêm
6.8,37.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,4.5,Hoàng Mai
7.7,36.0,6.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,3.5,Thanh Xuân
5.8,43.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,3.7,Hoàng Mai
6.85,36.0,5.0,5.0,1,1,1,0,Nhà trong hẻm,3.0,3.6,Thanh Xuân
8.1,37.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,3.9,Thanh Xuân
6.7,45.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,2.8,4.0,Hoàng Mai
9.39,49.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,2.8,3.8,Hoàng Mai
8.2,48.0,5.0,6.0,1,1,1,0,Nhà trong hẻm,3.0,4.0,Hoàng Mai
9.5,50.0,5.0,6.0,1,1,1,0,Nhà trong hẻm,3.0,3.9,Hoàng Mai
10.0,40.0,6.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,4.0,Thanh Xuân
18.2,71.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,6.0,4.0,Thanh Xuân
9.6,40.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,6.0,4.0,Hoàng Mai
7.15,32.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,3.0,5.0,Hoàng Mai
9.8,43.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,5.0,Hoàng Mai
16.1,63.0,6.0,6.0,1,1,1,1,Nhà trong hẻm,6.0,4.5,Thanh Xuân
8.8,43.0,6.0,6.0,1,1,1,0,Nhà trong hẻm,4.0,4.0,Hoàng Mai
6.8,111.0,1.0,3.0,1,1,1,1,Căn hộ chung cư,2.4,5.0,Thanh Xuân
10.8,99.0,1.0,3.0,1,1,1,1,Căn hộ chung cư,2.5,5.0,Thanh Xuân
6.3,23.0,6.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,3.9,Thanh Xuân
8.8,44.0,5.0,6.0,1,1,1,0,Nhà trong hẻm,3.0,3.9,Hoàng Mai
28.8,65.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,7.0,5.0,Hoàng Mai
3.5,60.0,5.0,4.0,0,0,0,0,Nhà mặt phố,8.0,3.5,Hà Đông
5.65,40.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,3.85,Hà Đông
3.15,35.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,3.6,Hà Đông
4.6,39.0,4.0,2.0,1,1,1,1,Nhà trong hẻm,3.0,3.8,Hà Đông
12.9,54.0,7.0,10.0,0,0,0,0,Nhà mặt phố,2.0,4.0,Thanh Xuân
9.7,43.0,6.0,5.0,0,0,0,0,Nhà trong hẻm,4.5,4.3,Cầu Giấy
13.9,60.0,6.0,9.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
11.0,51.0,6.0,9.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
11.5,53.0,6.0,9.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
12.2,45.0,6.0,9.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
12.0,43.0,6.0,9.0,0,0,0,0,Nhà trong hẻm,5.0,4.5,Cầu Giấy
12.0,40.0,6.0,9.0,0,0,0,0,Nhà trong hẻm,5.0,4.5,Cầu Giấy
12.6,43.0,6.0,8.0,0,0,0,0,Nhà trong hẻm,5.0,4.5,Cầu Giấy
9.0,53.0,5.0,8.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Cầu Giấy
8.6,50.0,5.0,8.0,0,0,0,0,Nhà trong hẻm,3.5,5.0,Cầu Giấy
9.0,40.0,6.0,9.0,0,0,0,0,Nhà trong hẻm,4.0,4.5,Cầu Giấy
8.5,38.0,5.0,8.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Cầu Giấy
9.7,35.0,6.0,9.0,0,0,0,0,Nhà trong hẻm,4.0,5.5,Cầu Giấy
9.9,36.0,6.0,9.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Cầu Giấy
8.0,35.0,5.0,8.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Cầu Giấy
8.4,37.0,5.0,8.0,0,0,0,0,Nhà trong hẻm,3.5,4.0,Cầu Giấy
9.1,52.0,3.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
12.5,67.0,3.0,5.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Cầu Giấy
8.5,64.0,5.0,7.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
13.0,65.0,5.0,7.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
15.0,60.0,6.0,8.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
9.3,41.0,6.0,5.0,0,0,0,0,Nhà trong hẻm,4.5,4.5,Cầu Giấy
9.8,48.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Cầu Giấy
10.0,50.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Cầu Giấy
9.5,43.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Cầu Giấy
9.0,41.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Cầu Giấy
9.5,42.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.5,Cầu Giấy
9.1,40.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Cầu Giấy
8.8,42.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Cầu Giấy
8.5,40.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Cầu Giấy
9.0,48.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Cầu Giấy
8.6,46.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Cầu Giấy
10.0,50.0,6.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,4.0,Cầu Giấy
10.0,48.0,6.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
10.7,49.0,6.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Cầu Giấy
14.0,58.0,6.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
14.6,60.0,6.0,4.0,0,0,0,0,Nhà trong hẻm,5.0,5.0,Cầu Giấy
12.0,47.0,7.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,4.0,Cầu Giấy
11.5,45.0,7.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,4.0,Cầu Giấy
11.3,43.0,7.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,4.0,Cầu Giấy
6.1,35.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Hà Đông
7.6,45.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Hà Đông
9.2,40.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Hà Đông
6.75,45.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Hà Đông
9.35,70.0,5.0,4.0,0,0,0,0,Nhà mặt phố,7.0,5.0,Hà Đông
40.0,105.0,7.0,7.0,0,0,0,0,Nhà trong hẻm,10.0,7.5,Cầu Giấy
18.3,35.0,4.0,4.0,0,0,0,0,Nhà mặt phố,15.0,15.0,Cầu Giấy
7.9,40.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,3.0,5.180580675868634,Ba Đình
